"L","M","U","x","G","EIR","Resistance_level","Access","Dosage","Seasonality","drug"
-0.0553232239016384,-0.0282358710834287,-0.0015691680602503,9,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0554956147464427,-0.0289004700062004,-0.00249545818454628,10,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0560830655503611,-0.0281275147870948,-0.00172886904395879,11,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0555451399844647,-0.0281833717389225,-0.00234944120578162,12,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0539189484011928,-0.0276164813875928,-0.00108795158600499,13,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0534354571026503,-0.0268946339402499,-4.85606927777184e-05,14,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0553302189009954,-0.0275067022572904,-0.00113864306183728,15,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0546626023955815,-0.0284525777013992,-0.00122771283222619,16,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0544114912130664,-0.0279398470525756,-0.00110312125049696,17,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.054608077031143,-0.0281856180443241,-0.00084621839272311,18,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.054034820867786,-0.0275431564817586,-0.00117884249092259,19,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0536221954447548,-0.0283779505473629,-0.000910075736079626,20,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0556893497768614,-0.0282840480810582,-0.00180260604093382,21,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0533979167468633,-0.0267531726659336,-0.000418721033379163,22,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0536782953004794,-0.0273677801739264,-0.000380307585185773,23,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0547792231875728,-0.028565347913612,-0.00186072896352938,24,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0542857227460278,-0.0267517029765481,-0.000529228227685263,25,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0541693839667885,-0.0273431263167758,-0.000844558676709862,26,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0556757676964851,-0.0296781382904178,-0.0015185395541294,27,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0533015199431349,-0.0272835487099777,-0.000118668272535288,28,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0530562927934447,-0.0283446462861352,-0.000991224279579388,29,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0530116934279005,-0.0271258439209735,-0.000783154315843911,30,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0531027594054041,-0.0275838766939091,-0.00039212277128322,31,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0538314626104032,-0.0286174473458022,-0.00113957244433911,32,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0546846301473745,-0.0293321311982795,-0.00184283001786438,33,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0535615964237029,-0.0277395534656552,-0.000996513121400654,34,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.053926178369382,-0.0285374834215563,-0.00179957636974757,35,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0532324084477035,-0.0269553864706502,-6.37021068531241e-05,36,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0528549073551755,-0.0269900647181767,-0.000622317909421435,37,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0536964612236859,-0.0282296380086746,-0.00155646175777226,38,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0541386854332143,-0.0290300641390037,-0.00184395838102954,39,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
NA,NA,NA,40,"MKR_short",500,18,0.04,0,"sesonality1","A+B"
-0.0519147549331996,-0.0243168452621442,0.000693744147082561,1,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0531744018034253,-0.0261041045037784,0.0015177483947548,2,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0525939412877732,-0.0260927819399991,0.000597530115015316,3,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0522736040323447,-0.0260799243833009,0.000195604998791605,4,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0532992424885784,-0.0268349629851659,0.000106692702177606,5,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0528201723745541,-0.0263712455491934,0.00103759813160128,6,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0527667714305818,-0.0263717711095634,0.000585381815272401,7,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0539488471128724,-0.0267966791327752,0.000455058531877967,8,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0534544510874538,-0.0262339462009328,0.00103466690708954,9,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0528483447228494,-0.0261300937818283,0.000374260944128388,10,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0538108337933736,-0.0264146071924081,-0.000318394087565576,11,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0543158905663985,-0.0276455342926627,-0.000629878544324511,12,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0556145267783695,-0.0294223300542293,-0.00153854619424245,13,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0546871200487688,-0.028712000509262,-0.00110058189021407,14,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0543540046384294,-0.0279152130462693,-0.00128301963432875,15,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0545987488586877,-0.0288871018851563,-0.00160626012111558,16,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0555388540484794,-0.029160020341542,-0.00267615469607916,17,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0554546001007301,-0.0302452031497731,-0.00362261471653992,18,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0562948946958493,-0.0311002178822678,-0.00447661629052346,19,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0559871687309756,-0.029486020580085,-0.00229883243045253,20,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0557510941133397,-0.0298359417564858,-0.00445555702944139,21,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0566408138918521,-0.0309363939658069,-0.00409433497390681,22,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0567706683654947,-0.0324318223845788,-0.00541809065113336,23,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0562455603817473,-0.0311026756265243,-0.00558914263499641,24,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0583237746316288,-0.0330780694014052,-0.00685649676055582,25,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0580260189928485,-0.0320326307279814,-0.00584862410596018,26,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0563300987621773,-0.031444941683262,-0.00555390387771708,27,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0583555136526787,-0.0338036306425711,-0.0079506417249567,28,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0586377970545366,-0.0327728767097391,-0.00621220806651094,29,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0570734040557713,-0.0324414152275656,-0.00791095636337394,30,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0585871378130665,-0.0358036604813794,-0.00949583930187523,31,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0587296193179995,-0.0325497182972101,-0.00890660641217766,32,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0589102435456877,-0.0353874856707619,-0.00874381631890051,33,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0572810191439357,-0.0351073431927998,-0.0105857849335475,34,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0581217739317341,-0.0354982687649985,-0.00940606105808498,35,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0575403248098946,-0.0342723081446414,-0.0121193330638735,36,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0588104769146115,-0.034075211797922,-0.00981579525892048,37,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0577353230369126,-0.0359895615533258,-0.0103438142874602,38,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
-0.0564832766856815,-0.0297092606053781,-0.00903124955424262,39,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
NA,NA,NA,40,"C_max_IC50_long",500,18,0.04,0,"sesonality1","A+B"
0.246857447032736,0.275900263996054,0.286676577427494,1,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.249571465572616,0.278069694583779,0.288890979742961,2,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.251460472341617,0.279485381387562,0.290427392980362,3,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.249656336869838,0.28080098310187,0.292307677739027,4,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.255844262955474,0.283264092930702,0.293985252558954,5,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.255267643099062,0.284404659741059,0.29532125577002,6,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.255157588168258,0.286812150190543,0.297687307605705,7,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.25973748432448,0.288294892294232,0.29918583728988,8,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.258650800033854,0.290307419049897,0.301356713597283,9,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.260474260859711,0.291571788185951,0.303452244786835,10,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.262639331904219,0.293723578801474,0.305058808821425,11,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.264263712599452,0.295654453288269,0.306876616230943,12,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.267125042102262,0.297454061628309,0.309084681536194,13,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.268427950147615,0.299172210187272,0.310359679280744,14,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.271404562396929,0.30129941284616,0.312866444242445,15,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.273354555940062,0.303415316574263,0.315287797168273,16,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.276508927573797,0.305472649131985,0.31733393439047,17,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.278449081130731,0.307243233829358,0.319088757862757,18,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.276538377781115,0.309005714643198,0.320805099089199,19,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.280830786777497,0.311175691887908,0.3230521334535,20,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.283333207039424,0.313452029240846,0.325368369068496,21,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.282363770686313,0.314549050445842,0.326796856871071,22,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.28513490977734,0.316861207268357,0.329374246507929,23,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.2903399804255,0.319621895769893,0.332307870326277,24,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.289301986357054,0.320639842281576,0.334053446749799,25,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.288441110325657,0.322425047612106,0.335468910872719,26,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.289955352844928,0.324073923209067,0.337143286620916,27,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.295117011890988,0.325739223309476,0.339550303323976,28,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.295940847247385,0.327437064670347,0.34082486138423,29,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.297824162368435,0.329931969250725,0.343594861189398,30,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.302352089066751,0.331584514366252,0.345703466708051,31,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.301544221700007,0.332887142143315,0.346613607649805,32,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.305991051097067,0.334539836083395,0.348264513035336,33,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.304853271607792,0.336092532600291,0.350043377726689,34,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.305613019435876,0.337071116741775,0.351647726289242,35,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.304167122914313,0.338233256249607,0.353247610616473,36,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.306334965254272,0.339123447110166,0.354192235649478,37,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.308055736542781,0.341103277195055,0.356260239322333,38,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.309082679706739,0.341904091789781,0.35746733348039,39,"Fitness",5,7,0.5,0,"sesonality1","A+B"
NA,NA,NA,40,"Fitness",5,7,0.5,0,"sesonality1","A+B"
0.299872083548325,0.319779175736367,0.337985776006759,1,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.299465376984647,0.318104256150019,0.336716034747163,2,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.297681412072298,0.317380545293576,0.336771840566936,3,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.296769276064023,0.317089591252698,0.336860426839333,4,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.295044082127018,0.315696900495427,0.336589056453078,5,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.294254483453208,0.315566388103062,0.336504120405164,6,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.292245229403485,0.314217640417931,0.336354894642206,7,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.29107916510099,0.312984225842925,0.336553451328999,8,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.289769079366263,0.313245919484182,0.337129991142641,9,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.287667227836081,0.311449233573672,0.33606096768053,10,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.286371758476485,0.310985081734988,0.335032214152332,11,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.284984986957881,0.310264596851268,0.33481495021603,12,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.283489618830855,0.309534561242846,0.334564138707434,13,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.281348565850044,0.308475931604813,0.333264759855666,14,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.279617070981351,0.306708635959452,0.333023452627056,15,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.277157319168229,0.305183748427608,0.331624150204755,16,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.276410244531949,0.305357049690058,0.332368937141419,17,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.275389710404016,0.303756737170807,0.331257093623824,18,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.269552180874488,0.303463403511633,0.33098882030908,19,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.271274288442609,0.303162278893748,0.331595293905535,20,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.267718242224427,0.301821352048742,0.330155236862871,21,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.266463741815601,0.30076253625298,0.329282464529979,22,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.26427046584265,0.300481020262909,0.328511791579096,23,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.256786433379579,0.298936572676044,0.328456935683621,24,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.257574072600937,0.297974156687023,0.328407456910507,25,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.252958131520459,0.297473896804184,0.325806872526007,26,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.249357159975644,0.297155288640939,0.32606482876256,27,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.253345373288977,0.296543506131321,0.325882971739297,28,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.243874794088623,0.294256951475424,0.325046266114315,29,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.244877934565466,0.295037854472191,0.325398663502297,30,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.241339497625569,0.292424169667509,0.323519509883253,31,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.237376387365279,0.291308299595508,0.322476642312938,32,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.237275739327232,0.291168668583455,0.323135318754021,33,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.232591689332381,0.289871796911034,0.321693670936535,34,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.225776279398633,0.289219606340473,0.321574132930201,35,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.221610725740687,0.287945363706502,0.321051064456682,36,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.224688702749125,0.289130138889298,0.321300120243086,37,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.221267397581278,0.28774948519202,0.31972839452886,38,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.22449237177301,0.288154591271296,0.321208404224295,39,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
NA,NA,NA,40,"half_life_long",5,7,0.5,0,"sesonality1","A+B"
0.276437507665802,0.306350572689665,0.331732326417586,1,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.277835878891355,0.306508455364144,0.33185684715883,2,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.275332761419207,0.305725793644762,0.331206960466766,3,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.279041769952545,0.307891245749965,0.333164916060628,4,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.277117381488075,0.306062485801257,0.332107664520455,5,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.276397036584716,0.305910294911632,0.332313571722827,6,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.275919128791332,0.305391796996135,0.332144530244184,7,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.276423069131023,0.306052981368551,0.332593377030783,8,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.275946852254528,0.305008891468681,0.332333908380733,9,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.276075687409675,0.304959666550487,0.332115046128628,10,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.27361467038346,0.305372573598615,0.332317247966932,11,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.27261988502499,0.304057049904721,0.331608572457597,12,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.275309465587252,0.304320697642034,0.331603625799798,13,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.274759785002781,0.304824205188186,0.331969851498987,14,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.276929809375494,0.306623768923233,0.332861129003864,15,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.275546509474668,0.305083151740252,0.331730986040671,16,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.274017823867982,0.30403271750663,0.331307761517877,17,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.273932806893889,0.305827220947644,0.332478028921392,18,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.274644303953102,0.305806359485307,0.331908984844838,19,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.273681652769044,0.303672851896552,0.330631615196295,20,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.270902030438143,0.303735514091575,0.331073121925169,21,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.273206147166733,0.303294013274262,0.330051312934619,22,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.271820147644992,0.30460992047004,0.331818664174985,23,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.272187264784393,0.30506271476578,0.331642786646607,24,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.272345608931205,0.304579074548149,0.331182967303763,25,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.274678263851793,0.304594975253741,0.330874211077614,26,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.27122260737203,0.303393696410832,0.32987315521171,27,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.270557812345206,0.303860476722403,0.329903400938064,28,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.273050494990278,0.30464982320171,0.331553014596497,29,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.272625854447781,0.303896064957735,0.330088084934633,30,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.270473707791576,0.302793800045374,0.328789951202572,31,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.26925059444711,0.302580974424471,0.328455853051448,32,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.271685236583342,0.303487933525339,0.329902039756963,33,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.270626401600149,0.303356996840557,0.329586511136506,34,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.2718282067722,0.302451829894738,0.328530282636458,35,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.270388098608297,0.301368382760448,0.327528136983008,36,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
0.268344304178655,0.30228840144894,0.328489026686945,37,"MKR_long",5,7,0.5,0,"sesonality1","A+B"
