"Survey","nHost","nInfect","nExpectd","nPatent","nTransmit","nTreatments1","nUncomp","innoculationsPerAgeGroup","innoculationsPerAgeGroup_2","Vector_Nv","Vector_Nv_2","inputEIR","simulatedEIR","nMDAs","nMassScreenings","nTreatDiagnostics","nInfectByGenotype","nInfectByGenotype_2","nPatentByGenotype","nPatentByGenotype_2","nHostDrugConcNonZero","nHostDrugConcNonZero_2","nHostDrugConcNonZero_3","nHostDrugConcNonZero_4","sumLogDrugConcNonZero","sumLogDrugConcNonZero_2","Inoculation_S","Inoculation_R","Infection_S","Infection_R","Patent_S","Patent_R"
447,1e+05,80081,98907.7,43300,0.0260534,9918,12929,74.8477,1801810,4129320,23575500,7.31297,3.98051,0,0,10250,60,80078,5,32777,24770,0,99538,-83876.3,0,-338563,4.15385589681487e-05,0.999958461441032,0.000748708477875664,0.999251291522124,0.000152522725886157,0.999847477274114
448,1e+05,80228,98907.7,43353,0.0258741,9802,12941,81.7933,1801660,4129320,23575500,7.31297,3.98017,0,0,10169,48,80223,1,33086,24809,0,99538,-84433.7,0,-338563,4.53967934274259e-05,0.999954603206573,0.000597974361849236,0.999402025638151,3.02233505606432e-05,0.999969776649439
449,1e+05,80134,98906.2,43405,0.025903,9942,12943,54.3251,1791960,4129320,23575500,7.31297,3.95869,0,0,10310,44,80125,3,33013,24740,0,99538,-83876,0,-338564,3.0315103645708e-05,0.999969684896354,0.000548840574286819,0.999451159425713,9.08650351344803e-05,0.999909134964866
450,1e+05,80113,98906.4,43187,0.0260134,9910,13102,38.3519,1791410,4129320,23575500,7.31297,3.95745,0,0,10303,39,80104,2,32836,24776,0,99538,-83931,0,-338564,2.14083202339181e-05,0.999978591679766,0.000486630148609361,0.999513369851391,6.09050490285645e-05,0.999939094950971
451,1e+05,79951,98906.5,43068,0.0257837,9826,12990,57.2008,1796460,4129320,23575500,7.31297,3.96864,0,0,10242,31,79947,3,32715,24801,0,99538,-84063.7,0,-338564,3.18398287389223e-05,0.999968160171261,0.000387606591812749,0.999612393408187,9.16926462497708e-05,0.99990830735375
452,1e+05,80065,98905.5,43307,0.0255496,9794,12878,43.9909,1786970,4129320,23575500,7.31297,3.94763,0,0,10177,25,80063,1,32807,24852,0,99538,-84476.1,0,-338564,2.46169868977045e-05,0.999975383013102,0.00031215662770952,0.99968784337229,3.0480370641307e-05,0.999969519629359
453,1e+05,80055,98904.5,42874,0.0253946,9862,12843,87.1377,1776570,4129320,23575500,7.31297,3.92475,0,0,10238,21,80052,0,32504,24751,0,99538,-84064.2,0,-338564,4.90458728085293e-05,0.999950954127191,0.000262260687123,0.999737739312877,0,1
454,1e+05,80218,98902.7,43232,0.0256645,9669,12913,9.18588,1767380,4129320,23575500,7.31297,3.90429,0,0,10036,19,80215,1,32944,24631,0,99538,-83863.7,0,-338564,5.19742910808083e-06,0.999994802570892,0.000236807338534786,0.999763192661465,3.03536196691455e-05,0.999969646380331
455,1e+05,80149,98904,43419,0.0261201,9945,13155,16.5843,1776670,4129320,23575500,7.31297,3.9248,0,0,10381,17,80147,0,32768,24619,0,99538,-83502.5,0,-338565,9.33439816935077e-06,0.999990665601831,0.000212065266204281,0.999787934733796,0,1
456,1e+05,80104,98906.2,43152,0.0255115,9833,12868,8.75114,1800580,4129320,23575500,7.31297,3.97762,0,0,10204,13,80104,0,32477,24581,0,99538,-83265.1,0,-338565,4.86015476574505e-06,0.999995139845234,0.000162262690814684,0.999837737309185,0,1
457,1e+05,80117,98904,43071,0.0260394,9774,12978,0.661573,1772400,4129320,23575500,7.31297,3.9154,0,0,10154,11,80117,1,32613,24589,0,99538,-83434.6,0,-338566,3.73263796580202e-07,0.999999626736203,0.0001372803514377,0.999862719648562,3.06616790335439e-05,0.999969338320966
458,1e+05,80131,98905,43049,0.0254,9826,12829,0.556549,1787440,4129320,23575500,7.31297,3.9486,0,0,10204,11,80131,0,32817,24544,0,99538,-83292.5,0,-338566,3.11366438431119e-07,0.999999688633561,0.000137256369943351,0.999862743630057,0,1
459,1e+05,80272,98903.2,43274,0.0253889,9620,12756,0.368323,1767480,4129320,23575500,7.31297,3.90452,0,0,10009,10,80272,0,32769,24592,0,99538,-83567.6,0,-338566,2.0838873607941e-07,0.999999791611264,0.000124560922747316,0.999875439077253,0,1
460,1e+05,80116,98902.4,43116,0.0259489,9874,12949,0.0235518,1765410,4129320,23575500,7.31297,3.8999,0,0,10244,10,80116,0,32500,24483,0,99538,-82986.8,0,-338566,1.33406968838981e-08,0.999999986659303,0.00012480343459052,0.999875196565409,0,1
461,1e+05,80065,98903.6,43011,0.0254108,9745,12854,0,1777950,4129320,23575500,7.31297,3.9276,0,0,10122,9,80064,0,32436,24464,0,99538,-82852.8,0,-338567,0,1,0.000112397437338429,0.999887602562662,0,1
462,1e+05,80051,98901.6,42959,0.025451,9736,12907,0,1759200,4129320,23575500,7.31297,3.88621,0,0,10135,8,80050,0,32788,24506,0,99538,-83284,0,-338567,0,1,9.99275525244198e-05,0.999900072447476,0,1
463,1e+05,79866,98901.3,43430,0.0255278,9755,12710,0,1757570,4129320,23575500,7.31297,3.88258,0,0,10152,6,79866,0,32855,24425,0,99538,-82878.6,0,-338567,0,1,7.51201923076923e-05,0.999924879807692,0,1
464,1e+05,80086,98902.5,43087,0.0253657,9768,12914,0,1768080,4129320,23575500,7.31297,3.90581,0,0,10124,5,80085,0,32693,24494,0,99538,-83139.3,0,-338567,0,1,6.24297665126732e-05,0.999937570233487,0,1
465,1e+05,80161,98901.7,43343,0.0252375,9848,12796,0,1764180,4129320,23575500,7.31297,3.89722,0,0,10207,4,80160,0,32700,24519,0,99538,-83133.6,0,-338568,0,1,4.9897709695125e-05,0.999950102290305,0,1
466,1e+05,79993,98901.3,43049,0.025375,9781,12915,0,1755800,4129320,23575500,7.31297,3.87866,0,0,10140,4,79992,0,32663,24493,0,99538,-83019.6,0,-338568,0,1,5.00025001250062e-05,0.999949997499875,0,1
467,1e+05,80016,98902.5,42921,0.0252828,9728,12646,0,1770430,4129320,23575500,7.31297,3.91101,0,0,10120,4,80016,0,32365,24407,0,99538,-82716.1,0,-338568,0,1,4.99875031242189e-05,0.999950012496876,0,1
468,1e+05,80031,98900.8,43181,0.0255102,9691,12824,0,1755360,4129320,23575500,7.31297,3.87772,0,0,10079,4,80031,0,32881,24326,0,99538,-82764.5,0,-338568,0,1,4.99781345661273e-05,0.999950021865434,0,1
469,1e+05,79820,98900.9,43273,0.025542,9820,12967,0,1757050,4129320,23575500,7.31297,3.88146,0,0,10216,3,79820,0,32588,24413,0,99538,-82690.4,0,-338568,0,1,3.7583152725405e-05,0.999962416847275,0,1
470,1e+05,79925,98901.8,42826,0.0250368,9683,12676,0,1764190,4129320,23575500,7.31297,3.89721,0,0,10054,2,79925,0,32447,24393,0,99538,-82700.9,0,-338568,0,1,2.50228333354186e-05,0.999974977166665,0,1
471,1e+05,79972,98899.9,43107,0.0251068,9582,12700,0,1747620,4129320,23575500,7.31297,3.86062,0,0,9973,2,79972,0,32531,24377,0,99538,-83056.6,0,-338568,0,1,2.50081276414835e-05,0.999974991872358,0,1
472,1e+05,80030,98899.9,42996,0.0252717,9701,12873,0,1748690,4129320,23575500,7.31297,3.86296,0,0,10084,2,80030,0,32603,24272,0,99538,-82442.3,0,-338568,0,1,2.49900039984006e-05,0.999975009996002,0,1
473,1e+05,80254,98900.4,43177,0.0252123,9662,12717,0,1756520,4129320,23575500,7.31297,3.88028,0,0,10034,2,80254,0,32544,24207,0,99538,-82315.4,0,-338568,0,1,2.49202551834131e-05,0.999975079744817,0,1
474,1e+05,80076,98900.3,43129,0.0251544,9549,12629,0,1751250,4129320,23575500,7.31297,3.86862,0,0,9928,1,80076,0,32650,24051,0,99538,-81565.1,0,-338569,0,1,1.2487980318943e-05,0.999987512019681,0,1
475,1e+05,80059,98899.4,43123,0.0253612,9566,12804,0,1746040,4129320,23575500,7.31297,3.85712,0,0,9937,1,80059,0,32722,24101,0,99538,-81808.5,0,-338569,0,1,1.24906320259805e-05,0.999987509367974,0,1
476,1e+05,80126,98900.3,43040,0.0253078,9763,12769,0,1752480,4129320,23575500,7.31297,3.87136,0,0,10164,1,80126,0,32499,24215,0,99538,-81974.6,0,-338569,0,1,1.2480187702023e-05,0.999987519812298,0,1
477,1e+05,80267,98900,43024,0.0252427,9751,12809,0,1752600,4129320,23575500,7.31297,3.8716,0,0,10120,1,80267,0,32551,24226,0,99538,-82042.9,0,-338570,0,1,1.24582648128769e-05,0.999987541735187,0,1
478,1e+05,80228,98899.3,43355,0.0251089,9576,12721,0,1745960,4129320,23575500,7.31297,3.85697,0,0,9976,1,80228,0,32779,24283,0,99538,-82474.5,0,-338570,0,1,1.24643208814768e-05,0.999987535679119,0,1
479,1e+05,80154,98899.4,43053,0.0251587,9587,12716,0,1744520,4129320,23575500,7.31297,3.85381,0,0,9939,1,80154,0,32541,24113,0,99538,-81881.7,0,-338570,0,1,1.2475828083089e-05,0.999987524171917,0,1
480,1e+05,80188,98898.7,42878,0.0250943,9577,12574,0,1743530,4129320,23575500,7.31297,3.85158,0,0,9964,1,80188,0,32610,24057,0,99538,-81707.4,0,-338570,0,1,1.24705383531407e-05,0.999987529461647,0,1
481,1e+05,80034,98898.1,43071,0.0253309,9608,12769,0,1736200,4129320,23575500,7.31297,3.83544,0,0,9993,1,80034,0,32589,24069,0,99538,-81691.4,0,-338570,0,1,1.24945336415318e-05,0.999987505466359,0,1
482,1e+05,80145,98899.9,42976,0.0252581,9728,12713,0,1752420,4129320,23575500,7.31297,3.87123,0,0,10091,1,80145,0,32512,24156,0,99538,-81747.4,0,-338570,0,1,1.2477229056971e-05,0.999987522770943,0,1
483,1e+05,80095,98899.2,43107,0.025073,9549,12625,0,1747800,4129320,23575500,7.31297,3.86102,0,0,9913,1,80095,0,32621,24112,0,99538,-82063.2,0,-338570,0,1,1.24850179784259e-05,0.999987514982022,0,1
484,1e+05,80080,98898.8,43210,0.0253955,9562,12664,0,1739550,4129320,23575500,7.31297,3.84279,0,0,9935,0,80080,0,32489,24030,0,99538,-81714,0,-338570,0,1,0,1,0,1
485,1e+05,80195,98898.9,42993,0.0247635,9517,12732,0,1748480,4129320,23575500,7.31297,3.86253,0,0,9911,0,80195,0,32287,23982,0,99538,-81379.5,0,-338570,0,1,0,1,0,1
486,1e+05,80004,98896.4,43072,0.0247854,9465,12463,0,1721320,4129320,23575500,7.31297,3.80252,0,0,9849,0,80004,0,32447,23827,0,99538,-80838,0,-338570,0,1,0,1,0,1
487,1e+05,80058,98895.7,43086,0.0248304,9525,12558,0,1720020,4129320,23575500,7.31297,3.79964,0,0,9856,0,80058,0,32403,23840,0,99538,-81050.7,0,-338572,0,1,0,1,0,1
488,1e+05,79976,98896.1,42744,0.0249188,9502,12541,0,1724730,4129320,23575500,7.31297,3.81004,0,0,9893,0,79976,0,32374,23783,0,99538,-80618.2,0,-338572,0,1,0,1,0,1
489,1e+05,80023,98896.6,42805,0.02512,9565,12711,0,1728790,4129320,23575500,7.31297,3.81902,0,0,9930,0,80023,0,32474,23860,0,99538,-81021.2,0,-338572,0,1,0,1,0,1
490,1e+05,79983,98897.6,42945,0.0246163,9483,12534,0,1738670,4129320,23575500,7.31297,3.84084,0,0,9844,0,79983,0,32409,23840,0,99538,-80852.3,0,-338572,0,1,0,1,0,1
491,1e+05,79985,98895.3,42948,0.0247541,9493,12468,0,1717330,4129320,23575500,7.31297,3.7937,0,0,9848,0,79985,0,32588,23819,0,99538,-80986.3,0,-338572,0,1,0,1,0,1
492,1e+05,79884,98895.3,42888,0.0247349,9587,12606,0,1717070,4129320,23575500,7.31297,3.79312,0,0,9920,0,79884,0,32346,23850,0,99538,-81123.3,0,-338572,0,1,0,1,0,1
493,1e+05,79899,98895.2,42697,0.0247719,9487,12558,0,1720330,4129320,23575500,7.31297,3.80029,0,0,9874,0,79899,0,32332,23807,0,99538,-80682,0,-338573,0,1,0,1,0,1
494,1e+05,80115,98894.6,42925,0.024716,9374,12532,0,1716980,4129320,23575500,7.31297,3.79294,0,0,9740,0,80115,0,32328,23788,0,99538,-81105.2,0,-338573,0,1,0,1,0,1
495,1e+05,80044,98894.3,43107,0.0251127,9638,12688,0,1712380,4129320,23575500,7.31297,3.78275,0,0,9990,0,80044,0,32303,23721,0,99538,-80454.9,0,-338573,0,1,0,1,0,1
496,1e+05,79908,98895.9,42820,0.024818,9624,12632,0,1725350,4129320,23575500,7.31297,3.81138,0,0,10000,0,79908,0,32141,23844,0,99538,-80691.9,0,-338574,0,1,0,1,0,1
497,1e+05,79780,98895.4,42974,0.0247755,9436,12557,0,1722100,4129320,23575500,7.31297,3.80424,0,0,9828,0,79780,0,32456,23991,0,99538,-81576.8,0,-338574,0,1,0,1,0,1
498,1e+05,80004,98895.7,42846,0.0250502,9575,12560,0,1720520,4129320,23575500,7.31297,3.80071,0,0,9953,0,80004,0,32366,23892,0,99538,-81051.5,0,-338574,0,1,0,1,0,1
499,1e+05,79835,98896.7,43105,0.0248408,9503,12588,0,1732200,4129320,23575500,7.31297,3.82655,0,0,9922,0,79835,0,32385,23910,0,99538,-80949,0,-338575,0,1,0,1,0,1
500,1e+05,79911,98895.6,43017,0.0246484,9506,12610,0,1720140,4129320,23575500,7.31297,3.79989,0,0,9840,0,79911,0,32353,23893,0,99538,-81166.9,0,-338575,0,1,0,1,0,1
501,1e+05,79910,98895.2,42700,0.024846,9542,12614,0,1717600,4129320,23575500,7.31297,3.79428,0,0,9929,0,79910,0,32345,23834,0,99538,-80886.8,0,-338575,0,1,0,1,0,1
502,1e+05,80045,98895.4,43049,0.024772,9406,12530,0,1720410,4129320,23575500,7.31297,3.80049,0,0,9793,0,80045,0,32584,23730,0,99538,-80695.2,0,-338575,0,1,0,1,0,1
503,1e+05,79992,98895.7,42964,0.0250671,9496,12514,0,1722960,4129320,23575500,7.31297,3.80611,0,0,9856,0,79992,0,32382,23693,0,99538,-80417.8,0,-338575,0,1,0,1,0,1
504,1e+05,80111,98896.4,42949,0.0249389,9539,12640,0,1728490,4129320,23575500,7.31297,3.81836,0,0,9883,0,80111,0,32670,23708,0,99538,-80525.6,0,-338575,0,1,0,1,0,1
505,1e+05,79958,98896.2,42938,0.024709,9584,12676,0,1725610,4129320,23575500,7.31297,3.812,0,0,9937,0,79958,0,32435,23820,0,99538,-80578.2,0,-338575,0,1,0,1,0,1
506,1e+05,79876,98895.4,42900,0.0246956,9489,12593,0,1720920,4129320,23575500,7.31297,3.80164,0,0,9880,0,79876,0,32400,23897,0,99538,-81296,0,-338575,0,1,0,1,0,1
507,1e+05,79861,98894.4,42872,0.0245463,9459,12495,0,1713370,4129320,23575500,7.31297,3.78494,0,0,9823,0,79861,0,32380,23770,0,99538,-80937.1,0,-338575,0,1,0,1,0,1
508,1e+05,79846,98893.4,42893,0.0245665,9496,12564,0,1704930,4129320,23575500,7.31297,3.76631,0,0,9862,0,79846,0,32467,23696,0,99538,-80392,0,-338575,0,1,0,1,0,1
509,1e+05,79701,98893.8,42686,0.024752,9469,12493,0,1710350,4129320,23575500,7.31297,3.77824,0,0,9846,0,79701,0,32472,23768,0,99538,-80809.5,0,-338575,0,1,0,1,0,1
510,1e+05,79853,98894,42974,0.0246765,9557,12614,0,1714570,4129320,23575500,7.31297,3.78763,0,0,9949,0,79853,0,32320,23732,0,99538,-80544.4,0,-338576,0,1,0,1,0,1
511,1e+05,79885,98893.7,42804,0.0248278,9382,12458,0,1710010,4129320,23575500,7.31297,3.77754,0,0,9753,0,79885,0,32431,23677,0,99538,-80367.3,0,-338576,0,1,0,1,0,1
512,1e+05,79712,98893.9,42843,0.024592,9436,12437,0,1709940,4129320,23575500,7.31297,3.77738,0,0,9778,0,79712,0,32588,23700,0,99538,-80483.5,0,-338577,0,1,0,1,0,1
513,1e+05,79967,98893.7,42789,0.0243415,9392,12529,0,1708940,4129320,23575500,7.31297,3.77515,0,0,9717,0,79967,0,32371,23613,0,99538,-80409,0,-338577,0,1,0,1,0,1
514,1e+05,80143,98892.5,43071,0.0245926,9380,12346,0,1700900,4129320,23575500,7.31297,3.75741,0,0,9737,0,80143,0,32610,23536,0,99538,-80140.5,0,-338577,0,1,0,1,0,1
515,1e+05,80008,98893.2,42825,0.0247073,9521,12578,0,1705850,4129320,23575500,7.31297,3.76833,0,0,9902,0,80008,0,32323,23539,0,99538,-79635.2,0,-338577,0,1,0,1,0,1
516,1e+05,79751,98893.6,42546,0.0241981,9581,12446,0,1711600,4129320,23575500,7.31297,3.78101,0,0,9950,0,79751,0,32052,23691,0,99538,-80076.7,0,-338577,0,1,0,1,0,1
517,1e+05,79741,98891,42861,0.0242702,9410,12543,0,1688510,4129320,23575500,7.31297,3.73001,0,0,9763,0,79741,0,32342,23769,0,99538,-80839.3,0,-338577,0,1,0,1,0,1
518,1e+05,79787,98890.5,42827,0.0245402,9417,12375,0,1686380,4129320,23575500,7.31297,3.72532,0,0,9763,0,79787,0,32271,23740,0,99538,-80648.1,0,-338578,0,1,0,1,0,1
519,1e+05,79800,98891.6,42571,0.0243284,9466,12474,0,1700780,4129320,23575500,7.31297,3.7571,0,0,9833,0,79800,0,32242,23552,0,99538,-80038.5,0,-338578,0,1,0,1,0,1
520,1e+05,79778,98890.8,42424,0.0241545,9377,12377,0,1690290,4129320,23575500,7.31297,3.73396,0,0,9724,0,79778,0,32108,23557,0,99538,-79985.3,0,-338578,0,1,0,1,0,1
521,1e+05,79811,98889.2,42764,0.0242404,9297,12453,0,1678150,4129320,23575500,7.31297,3.7071,0,0,9673,0,79811,0,32063,23386,0,99538,-79423.5,0,-338578,0,1,0,1,0,1
522,1e+05,79792,98889.3,42446,0.0242963,9353,12285,0,1680320,4129320,23575500,7.31297,3.71192,0,0,9729,0,79792,0,32071,23418,0,99538,-79490.2,0,-338579,0,1,0,1,0,1
523,1e+05,79625,98889.7,42548,0.0242474,9549,12426,0,1686570,4129320,23575500,7.31297,3.72574,0,0,9910,0,79625,0,31935,23435,0,99538,-79374.4,0,-338579,0,1,0,1,0,1
524,1e+05,79783,98889,42551,0.0242838,9229,12228,0,1680300,4129320,23575500,7.31297,3.71187,0,0,9585,0,79783,0,32205,23475,0,99538,-79914.6,0,-338579,0,1,0,1,0,1
525,1e+05,79954,98889.3,42717,0.024386,9376,12459,0,1680620,4129320,23575500,7.31297,3.71259,0,0,9740,0,79954,0,32167,23356,0,99538,-79386.4,0,-338580,0,1,0,1,0,1
526,1e+05,79792,98890.7,42588,0.0244784,9470,12404,0,1693280,4129320,23575500,7.31297,3.74057,0,0,9825,0,79792,0,32114,23357,0,99538,-79125,0,-338580,0,1,0,1,0,1
527,1e+05,79895,98890.3,42788,0.0246119,9515,12548,0,1690100,4129320,23575500,7.31297,3.73352,0,0,9887,0,79895,0,32451,23543,0,99538,-79652.7,0,-338580,0,1,0,1,0,1
528,1e+05,79888,98891.6,42439,0.0242507,9469,12528,0,1697170,4129320,23575500,7.31297,3.74915,0,0,9841,0,79888,0,32071,23736,0,99538,-80574,0,-338580,0,1,0,1,0,1
529,1e+05,79781,98890.5,42600,0.0241977,9355,12372,0,1688350,4129320,23575500,7.31297,3.7297,0,0,9731,0,79781,0,32061,23619,0,99538,-80230.5,0,-338580,0,1,0,1,0,1
530,1e+05,79908,98890,42790,0.0243279,9359,12274,0,1683790,4129320,23575500,7.31297,3.71958,0,0,9708,0,79908,0,32286,23496,0,99538,-80003.1,0,-338580,0,1,0,1,0,1
531,1e+05,80022,98890.3,42759,0.0241181,9382,12389,0,1688160,4129320,23575500,7.31297,3.72925,0,0,9766,0,80022,0,32280,23411,0,99538,-79530.4,0,-338580,0,1,0,1,0,1
532,1e+05,79847,98889.8,42645,0.0244337,9429,12484,0,1684980,4129320,23575500,7.31297,3.72223,0,0,9835,0,79847,0,32148,23410,0,99538,-79272.8,0,-338580,0,1,0,1,0,1
533,1e+05,79995,98889.9,42770,0.0238681,9268,12395,0,1686760,4129320,23575500,7.31297,3.72619,0,0,9614,0,79995,0,32442,23364,0,99538,-79339.2,0,-338580,0,1,0,1,0,1
534,1e+05,79717,98888.1,42525,0.0243986,9436,12404,0,1668320,4129320,23575500,7.31297,3.68544,0,0,9752,0,79717,0,31974,23421,0,99538,-79567.9,0,-338580,0,1,0,1,0,1
535,1e+05,79915,98889.9,42506,0.0238828,9292,12361,0,1689600,4129320,23575500,7.31297,3.73249,0,0,9684,0,79915,0,31955,23352,0,99538,-79371.3,0,-338580,0,1,0,1,0,1
536,1e+05,79761,98888,42396,0.0244796,9414,12445,0,1671910,4129320,23575500,7.31297,3.69336,0,0,9799,0,79761,0,31913,23393,0,99538,-79380.1,0,-338580,0,1,0,1,0,1
537,1e+05,79808,98889.9,42447,0.0241179,9295,12264,0,1687780,4129320,23575500,7.31297,3.7284,0,0,9660,0,79808,0,31998,23314,0,99538,-79096.7,0,-338581,0,1,0,1,0,1
538,1e+05,79870,98888.3,42603,0.0241705,9390,12423,0,1675310,4129320,23575500,7.31297,3.70084,0,0,9762,0,79870,0,32143,23358,0,99538,-79341,0,-338581,0,1,0,1,0,1
539,1e+05,79917,98887.8,42604,0.0242345,9341,12437,0,1670510,4129320,23575500,7.31297,3.69023,0,0,9707,0,79917,0,32372,23326,0,99538,-79095.2,0,-338582,0,1,0,1,0,1
540,1e+05,80107,98888.1,42778,0.024025,9227,12168,0,1675790,4129320,23575500,7.31297,3.70193,0,0,9577,0,80107,0,32359,23312,0,99538,-79442.2,0,-338582,0,1,0,1,0,1
541,1e+05,80015,98888.3,42605,0.0243629,9351,12436,0,1675630,4129320,23575500,7.31297,3.70157,0,0,9702,0,80015,0,32151,23240,0,99538,-78769.4,0,-338582,0,1,0,1,0,1
542,1e+05,79952,98889.8,42582,0.024306,9425,12461,0,1686820,4129320,23575500,7.31297,3.72628,0,0,9789,0,79952,0,32250,23391,0,99538,-79203.8,0,-338582,0,1,0,1,0,1
543,1e+05,79949,98890.1,42553,0.0242175,9297,12304,0,1688590,4129320,23575500,7.31297,3.73017,0,0,9678,0,79949,0,32114,23381,0,99538,-79162.2,0,-338582,0,1,0,1,0,1
544,1e+05,79963,98889.2,42819,0.024516,9420,12424,0,1680060,4129320,23575500,7.31297,3.71139,0,0,9787,0,79963,0,32388,23417,0,99538,-79521.8,0,-338582,0,1,0,1,0,1
545,1e+05,79913,98890.8,42789,0.0245599,9458,12464,0,1693230,4129320,23575500,7.31297,3.74047,0,0,9810,0,79913,0,32444,23438,0,99538,-79476.4,0,-338582,0,1,0,1,0,1
546,1e+05,80008,98891.6,42924,0.0239346,9290,12282,0,1699460,4129320,23575500,7.31297,3.75422,0,0,9638,0,80008,0,32338,23438,0,99538,-79723,0,-338582,0,1,0,1,0,1
547,1e+05,79761,98889.5,42851,0.0240166,9387,12288,0,1677870,4129320,23575500,7.31297,3.70651,0,0,9781,0,79761,0,32241,23381,0,99538,-79426,0,-338583,0,1,0,1,0,1
548,1e+05,79884,98889.3,42536,0.0238777,9287,12252,0,1680670,4129320,23575500,7.31297,3.71272,0,0,9676,0,79884,0,31885,23339,0,99538,-79135.4,0,-338583,0,1,0,1,0,1
549,1e+05,79849,98887.2,42674,0.0241908,9304,12393,0,1666790,4129320,23575500,7.31297,3.68204,0,0,9693,0,79849,0,32037,23298,0,99538,-79147,0,-338583,0,1,0,1,0,1
550,1e+05,79658,98887.8,42530,0.0241827,9332,12300,0,1670630,4129320,23575500,7.31297,3.69055,0,0,9727,0,79658,0,31937,23334,0,99538,-79183.8,0,-338583,0,1,0,1,0,1
